class,conversation
일반 대화,너 렌트카 아이고 운전할 수 있어 나 장롱면허라 불안한데 음 걱정 경력 삼 년이야 베테랑이니까 마 어 나 운전 믿으라고 다행이다 그럼 운전은 네가 뭐 하고 나는 막 옆에서 인간 아이고 네비게이션 해줄게 그래 길이나 잘 찾아줘 맛집도 잊지 말고 맛집도 잊지
일반 대화,나 이번에 헬스 스트랩 샀는데 장비빨 세우니까 운동 더 잘 되는 듯 장비가 좋아야 의욕도 생기는 법이지 나도 손목 보호대 하나 살까 손목 약하면 필수야 부상 방지용으로 하나 장만해라 오케이 지금 무신사에서 찾아본다
일반 대화,너 이 주면 안 돼 진짜 귀걸이 아 진짜 나한테 헐 나 뭐 오늘 소개팅 가는데 너무 잘 어울릴 것 같아 미친놈아 이거 내가 제일 아끼는 막 헐 건데 절대 안 돼 그럼 빌려만 주라 내일 바로 돌려줄게 아 진짜 잃어버리면 죽는다 알겠어
일반 대화,야 나 허리 너무 아파 파스 좀 붙여줄래 너 또 자세 이상하게 하고 게임했지 그게 아니라 짐 들다가 삐끗했어 아니 무슨 짐을 들었길래 그래 무거운 택배 박스 옮기다가 그랬어 파스 붙이고 좀 누워있어
일반 대화,주말에 백화점 진짜 좀 사야 돼 그니까 쇼핑 갈래 나 봄옷 좋지 나도 갈래 나 마침 립스틱 다 써서 새로 사야 했는데 가서 구경하고 아 진짜 맛있는 것도 먹자 뭐 오케이 그럼 오 토요일 아이고 열한 시에 역 앞에서 보는 거다 응 늦지 마
일반 대화,혹시 실례가 안 된다면 강아지 종이 뭔지 여쭤봐도 될까요 아 진짜 이 아이는 꼬동 드 와 툴레아라는 막 종이에요 어쩐지 털이 구름처럼 폭신해 막 보이더라고요 관리하기 힘드시진 않으세요 매일 빗질해줘야 해서 손이 많이 가긴 하는데 너무 좀 예뻐서 헐 괜찮아요
일반 대화,야 새끼 어제 졸라 많이 마셨다 너 때문에 나까지 취해서 집 가느라 힘들었어 미안하다 나도 내가 그렇게 마실 줄 몰랐어 안주가 너무 맛있어서 조절을 못 했네 오늘 해장은 내가 쏠 테니까 화 풀어라
일반 대화,팀장이 나한테 일 다 떠넘기고 지는 골프 치러 갔어 진짜 이 새끼 죽여버리고 싶다. 진짜 너무 몰상식하다 너 거 아니지? 아니 내가 그거 다 네가 하는 안 하면 일이 안 돌아가니까 어쩔 수 없이 하고 있어. 너 그러다 쓰러져. 팀장 상사한테 보고하거나 업무 분담 확실히 해달라고 해. 진짜 이번엔 가만 안 두려고 나도 이제 못 참겠다.
일반 대화,야 너 이번 주말에도 학원 가냐 응 일요일까지 풀강이야 진짜 불쌍한 새끼 공부하다가 쓰러지는 거 아니냐 몰라 부모님이 안 가면 죽인대 힘내라 내가 나중에 맛있는 거 사줄게
일반 대화,나 이번 프로젝트 진짜 자신 없어서 도망가고 싶어. 부담감이 진짜 큰가 보네. 네가 책임감이 강해서 그래. 근데 진짜 실수할까 봐 무서워. 실수하면 좀 어때? 우리가 신도 아니고. 같이 도와줄 테니까 일단 해보자. 정 안 되면 내가 도와줄게. 그래 너만 믿고 한번 해본다 고마워.
일반 대화,야 너 발 냄새 장난 아니다 좀 씻어라 야 운동하고 방금 왔는데 당연히 나지 얼른 화장실 들어가 방에서 냄새 진동해 알았어 씻으러 가면 되잖아 형은 진짜 유난이야 이게 유난이냐 코가 마비될 거 같은데
일반 대화,야 이 가방 신상 아니야 실물 진짜 영롱하다 응 큰맘 먹고 질렀는데 너무 마음에 들어 와 진짜 탐난다 이거 그냥 나한테 주면 안 돼 미친 소리 하지 마 나 이거 사느라 이번 달 생활비 다 썼단 말이야 아 진짜 아깝다
일반 대화,어제 마신 술이 아직도 안 깬 것 같아 점심시간인데 밥이 안 들어가네 그럼 시원한 냉면 어때 해장 냉면이 은근히 효과 좋다더라 오 그럴까 살얼음 동동 띄운 거 먹으면 속이 좀 뻥 뚫릴 것 같아 바로 가자
일반 대화,저 새끼 공부도 안하면서 성적은 왜 잘 나오냐 그러게 수업 시간에 맨날 잠만 신인 듯 진짜 재수 자던데 천재 아니면 찍기 없다 나도 저렇게 태어났어야 했는데 억울해서 못 살겠네
일반 대화,야 너 저번에 산 차 어때 만족해 어 디자인도 예쁘고 차 바꾸려고 하는데 시승 승차감도 좋아 나도 이번에 한번 시켜주라 그래 이번 주에 우리 동네로 와 드라이브나 가자
일반 대화,여보 오늘 점심에 대박 뭐 먹었어 그냥 동료들이랑 김치찌개 먹었지 자기는 나 그래 아까 친구 만나서 파스타 그래 먹었어 아이고 오 좋았겠네 나중에 우리도 막 같이 가자 그래 거기 아니 진짜 맛있더라 주말에 가보자
일반 대화,야 아 진짜 너 저번에 산 차 어때 만족해 어 디자인도 예쁘고 승차감도 대박 좋아 에이 나도 뭐 이번에 차 그니까 바꾸려고 하는데 시승 한번 시켜주라 그래 이번 주에 막 우리 동네로 와 드라이브나 가자
일반 대화,형 음 대박 우리 나중에 돈 많이 벌면 부모님 해외여행 보내드리자 오 나중에 돈 좋다 유럽 일주 어때 완전 좋지 우리 뭐 열심히 대박 일해서 효도하자 그래 형이 돈 더 너도 아니 노력해 알았어 많이 음 벌 테니까 나도 열심히 할게
일반 대화,속 쓰려 죽겠다 아침부터 편의점 가서 숙취해소제 사 아 먹었어 효과 있어 아니 여전히 헐 속 울렁거려 그냥 잠이나 더 자고 와 근데 헐 싶다 점심에 순대국밥 먹으러 갈래 국물 마시면 좀 진정될걸 그래 그래 이따 깨워줘
일반 대화,숙소 위치가 고민이야 역 근처가 낫겠지 아니면 관광지 중심 관광지는 음 밤에 시끄러울 아니 수도 있어 음 역 근처가 이동하기 편하더라 그럼 역에서 도보 오 분 거리인 호텔로 알아볼까 응 평점 근데 진짜 좋은 데 헐 위주로 골라보자
일반 대화,야 너 요즘 덩치 장난 아니 완전 곰인 줄 아니다 뒤에서 보면 아니 알겠어 야 칭찬이야 욕이야 살쪄서 그런 거 다 진짜 안다 팩트라 반박도 헐 못 하겠네 그럼 오늘부터 아 나랑 크로스핏 다닐래 좀 빡세게 굴려줄게 오 좋아 살만 빠지면 뭐든 한다
일반 대화,야 너 이번에 코테 봤던 거 어땠어 말도 마 진짜 풀었어 나도 마찬가지야 요즘 너무 어려워서 반도 못 애들 실력이 상향 평준화된 건가 싶어 진짜 공부 더 해야겠다
일반 대화,언니 우리 이번 주말에 영화 보러 갈래 무슨 나랑 가자 오 좋아 영화 재밌는 거 개봉했던데 팝콘은 네가 사는 거다 당연하지 언니가 영화표 예매해 내가 맛있는 거 살게
일반 대화,오늘 나 퇴근하고 데리러 온다며? 미안 어 거절을 못 음 갑자기 부장님이 회식하자고 해서 했어 미리 말이라도 해주지 나 추운데 밖에서 기다렸잖아 진짜 미안해 걍 배터리도 없어서 연락을 못 했어 막 화 에이 많이 났지? 내일 내가 네가 제일 좋아하는 거 오 사줄게
일반 대화,너 팀플 자료 다 모았어 지훈이가 아직 대박 안 보냈는데 저 새끼는 맨날 늦더라 연락도 안 받고 진짜 와 팀플 빌런임 내가 한 번 더 진짜 오 전화해볼게 안 받으면 그냥 이름 빼버리자 그래 그게 정신 야 아 건강에 좋아
일반 대화,드디어 이사 끝났다 짐 정리하는 게 아이고 제일 힘드네 수고했어 짜장면은 먹었어 근데 아니 이제 시키려고 와 너도 올래 지금 대박 가면 근데 와 너도 올래 너무 늦지 않아 아이고 괜찮아 자고 가도 돼 그럼 맥주 사서 갈게 딱 기다려
일반 대화,안녕하세요 아이가 너무 얌전하네요 혹시 몇 살인가요 이제 막 세 살 넘었어요 어머 저희 와 애는 좀 네 살인데 둘이 친구 막 하면 되겠네요 그러게요 꼬리 야 막 흔드는 아 진짜 거 보니까 성격이 참 좋아 보여요 자주 뵙는데 다음에 간식이라도 나눠 먹여요 네 좋아요 또 봬요
일반 대화,오늘 신으신 구두 예쁘네요 새로 사셨어요 네 들어서 하나 장만했어요 색감이 저번에 백화점 갔다가 마음에 고급스러워서 정장이랑 잘 어울려요 감사합니다 대리님 안목이 좋으시네요
일반 대화,계약할 때 등기부등본 확인 잘했어 응 근저당 없는 거 다 확인했지 중개사님이 꼼꼼하게 봐주시더라 전입신고랑 확정일자도 바로 받았어 응 이사하자마자 동사무소 다녀왔지 잘했네 요즘 전세 사기 무서워서 조심해야 돼
일반 대화,야 이 집 떡볶이 진짜 대박이다 양념이 딱 우리 스타일이야 인정 순대도 냄새 안 나고 튀김도 바삭해서 좋음 여기 단골 될 것 같아 다음 주에 애들이랑 한 번 더 올까 그래 그때는 치즈 추가해서 먹어보자
일반 대화,대학교 때 우리 밤새서 과제하던 어 거 생각난다 그때 진짜 힘들었는데 지금 생각하면 다 근데 뭐 추억이야 음 그니까 우리 도서관에서 컵라면 음 먹던 거 기억나? 응 막 그때가 그립기도 하다 우리 나중에 학교 한번 놀러 가자
일반 대화,내가 그 새끼한테 해준 게 얼마인데 이제 와서 뒤통수를 쳐? 진짜 인간관계고 뭐고 다 환멸 나고 나 혼자 바보 된 것 같아서 죽을 것 같아. 어떻게 그럴 수가 있어? 내가 지 힘들 때 옆에 있어 준 게 몇 년인데 진짜 사람 새끼면 그러면 안 되는 거잖아. 진정하고 일단 그놈 연락부터 차단해. 너만 속 터지는 거니까 그런 쓰레기 때문에 네 인생 낭비하지 마.
일반 대화,야 너 아까 헐 엄마한테 그니까 왜 대들어 엄마 속상해하시잖아 아니 엄마가 먼저 잔소리했단 말이야 그래도 말이 너무 심했어 가서 사과해 나도 오 마음 안 좋긴 한데 좀 그래 얼른 가봐 엄마 거실에서 어 혼자 계셔 알았어 그니까 사과하고 야 올게
일반 대화,나 이번에 헐 향수 하나 샀는데 향 한 좀 번 맡아봐 아니야 향 진짜 그니까 오 이거 조말론 대박 은은하고 좋다 그치 가을 음 겨울에 뿌리기 딱 좋을 것 같아서 질렀어 센스 있네 너랑 이미지도 근데 잘 어울린다 정보 고마워
일반 대화,야 그래 저 근데 새끼 공부도 안하면서 전공 서적은 왜 들고 거지 딱 봐도 오 다니냐 폼 잡으려고 그러는 아 설정샷이다 진짜 재수 없다니까 저번에 카페에서도 그래 책 펴놓고 잠만 자더라 좀 보여주기식 공부의 장인이네
일반 대화,박과장 그 인간은 왜 자꾸 내 옷차림에 참견이야 오늘은 또 뭐래 치마가 너무 짧은 거 또 뭐래 아니냐는데 진짜 어이없어서 무릎까지 오는 건데 지가 뭔 상관이야 전형적인 꼰대지 뭐 그냥 무시해 그게 정신 건강에 좋아
일반 대화,어제 마신 술이 걍 아직도 안 깬 것 진짜 같아 점심시간인데 밥이 안 들어가네 그럼 시원한 좀 냉면 어때 해장 냉면이 은근히 효과 좋다더라 동동 띄운 아 진짜 오 그럴까 막 살얼음 거 아 먹으면 속이 좀 뻥 뚫릴 것 같아 바로 가자
일반 대화,퇴근하고 술 한잔할래 막 오 좋지 어 오늘 마감 우리 둘뿐이라 음 금방 끝내고 가자 그래 나 오늘 아이고 진짜 헐 맥주 땡겼는데 잘 됐다 얼른 정리하고 아 나가자
일반 대화,야 술 깨게 아이스 아메리카노 너는 손이 깨게 아이스 아메리카노 없냐 발이 한 잔만 사다 주라 없냐 네가 가서 사 먹어 나 지금 한 발자국도 못 움직이겠어 어지러워 진짜 귀찮게 하네 알았다 이번만 사다 주는 거다 대신 내일은 네가 사야 돼
일반 대화,이번 휴가 때 근데 제주도 갈까 제주도 어 좋지 나 아 맛집 리스트 엄청 많이 알고 있는데 오 찾아볼게 오 좋아 공유해줘 숙소는 내가 그니까 우리 이번에는 좀 여유 있게 쉬다 오자 그래 비행기 아이고 표부터 알아봐야겠다
일반 대화,너 몸무게 앞자리 바뀌었지 딱 봐도 예전이랑 그니까 다르구만 와 귀신같네 진짜 조금 늘었어 티 많이 근데 나냐 어 완전 돼지 와 다 헐 됐어 얼른 운동이나 가자 그래 오늘 뭐 하체 아니 조지고 내일부터 식단 들어간다
일반 대화,너 배 보소 단추 터지겠다 적당히 좀 먹지 그랬냐 인정한다 요즘 숨쉬기도 힘들더라 이제 진짜 다이어트 시작한다 야 너 요즘 숨쉬기도 힘들더라 어제도 그 소리 하고 치킨 먹었잖아 오늘은 진짜라고 이 새끼야 지켜봐라
일반 대화,시장 골목 점포 안에서 불길이 보여요 문은 잠겨 있나요 네 셔터가 내려가 있어요 주변 상인들 대피시키고 소방차 진입로 확보 좀 부탁드립니다 즉시 가겠습니다
일반 대화,방금 뺑소니 사고를 목격했어요 흰색 차량이 배달 오토바이를 치고 그냥 달아났어요 차량 번호 보셨나요 너무 빨라서 뒷번호 네 자리만 봤어요 5678이었어요 장소는 어디인가요
일반 대화,너는 하루 하길래 설거지를 그대로 둬? 그니까 종일 집에서 뭐 나도 밖에서 일하고 와서 힘든 거 안 보여? 진짜 네 이기적인 태도 막 증오해. 아 미안해 오늘 진짜 컨디션이 안 아니 와 좋아서 누워있었어. 말 좀 예쁘게 하면 안 진짜 돼? 내가 바로 좀 치울게. 미안해 화 풀어.
일반 대화,오빠 나 오늘 회사에서 너무 힘들었어 무슨 일 있었어 과장이 또 이상한 거 시켰어 아니 그냥 일이 너무 많아서 정신이 하나도 없었어 아이고 고생했네 주말에 내가 맛있는 거 사줄 테니까 기운 내 오빠밖에 없다 진짜 빨리 보고 싶어 나도 금방 갈게 조금만 참아
일반 대화,여보세요 가스 냄새가 너무 심해요 위치가 어디신가요 상도동 빌라 3층입니다 신속히 출동할 테니 즉시 대피하세요
일반 대화,야 에이 너 저번에 산 헐 차 어때 만족해 어 디자인도 예쁘고 승차감도 좋아 나도 이번에 차 어 디자인도 바꾸려고 하는데 시승 한번 시켜주라 그래 이번 주에 우리 음 헐 막 동네로 와 에이 드라이브나 가자
일반 대화,자기야 나 오늘 핸드폰 떨어뜨려서 액정 깨졌어 어쩌다 그랬어 주머니에서 꺼내다가 놓쳤어 수리비 근데 좀 많이 나올 헐 텐데 아이고 보험 들어놨어? 아 확인해봐야 아니 할 것 같아 속상하네 얼른 고치러 가자
일반 대화,연인이 제 과거를 가지고 계속 트집을 잡아요. 너무 실망스럽고 이제는 사랑인지도 모르겠어요.
일반 대화,아빠 오늘 진짜 회사에서 별일 없으셨어요 그냥 평소랑 똑같지 너는 학교 생활 재밌니 뭐 공부는 힘들지만 친구들이랑 걍 노는 건 대박 재밌어요 그래 헐 학생 근데 때가 제일 헐 학생 좋은 거다 열심히 놀고 공부도 좀 하고 네 그럴게요 에이 아빠
일반 대화,공항 오 분실했어요 막 어디서 가야 걍 하는데 여권을 잃어버렸는지 막 모르겠어요 분실 신고 접수해드릴까요 네 지금 당장 출국해야 하는데 어떻게 해야 하죠 대박 음 긴급 여권 발급 안내해 드릴게요
일반 대화,드디어 금요일이네요 이번 헐 주도 무사히 지나갔어요 막 그니까요 오늘 대박 퇴근하고 뭐 하실 에이 거예요 저는 가족들이랑 고기 구워 야 먹으려고요 그니까 행복한 주말 보내시겠네요 월요일에 건강한 모습으로 봬요
일반 대화,업무 메일 100개 와 음 넘게 쌓인 거 본 적 있어 난 매일 봐 진짜 지긋지긋하다 나도 어제 다 에이 처리했다고 생각했는데 아침에 오니까 또 쌓여있더라 우리 직업이 메일 확인하는 사람인가 싶어 에이 그니까 실무는 대박 언제 하냐고 진짜 근데 비효율적이야
일반 대화,자기야 나 헐 오늘 어때 화장 좀 다르게 해봤는데 오 진짜 음 대박 야 예쁘다 평소보다 더 화사해 보여 진짜 다행이다 이상할까 봐 걱정했거든 내 눈에는 우리 자기가 오 대박 말 좀 부끄러운데 기분은 세상에서 제일 예뻐 그런 좋네 오늘 데이트 재밌게 하자 응 내가 손 꽉 잡고 다닐게
일반 대화,아 박과장 걍 냄새 진짜 심하지 않아? 옆에 올 때마다 숨 야 참느라 그니까 죽는 줄 알았어 뭐 담배 냄새에 그니까 커피 냄새 섞여서 진짜 고문이야 자기 관리를 그렇게 안 하면서 관리를 그렇게 안 그니까 남 지적은 왜 그렇게 잘하는지 몰라
일반 대화,우리 이번 막 주말에 등산 갈까 갑자기 등산 건강도 좀 그래 챙기고 경치도 보고 좋잖아 정상 가서 컵라면 먹으면 진짜 맛있을걸 오 컵라면은 좀 끌리는데 그럼 아침 일찍 막 출발해야 헐 해 그래 진짜 내가 도시락도 간단하게 싸갈게 역시 우리 여보 최고다
일반 대화,내일 아침 일찍 출발해야 그니까 하는데 일어날 수 있겠어 뭐 알람 아 다섯 개 맞춰놨으니까 걱정 마 너 못 일어나면 내가 집 앞으로 데리러 어 간다 알았어 오 눈 뜨자마자 전화할게 우리 지각해서 비행기 뭐 놓치면 큰일 난다
일반 대화,너 이번에 산 노트북 어디서 샀어? 최저가 비교해 보고 지마켓에서 싸더라 오 정보 고마워 샀는데 쿠폰 먹이니까 진짜 고마워 샀는데 나도 이번 달에 바꿀 예정인데 거기 한번 들어가 봐야겠다
일반 대화,너 이사 선물 뭐 뭐 필요한 거 있어 진짜 걍 아무거나 다 좋아 휴지나 세제 같은 거 사갈까 아니면 나 사실 커피 머신 갖고 싶은 거 말해줘 하나 갖고 싶긴 한데 너무 비싸면 다른 거 막 말해줄게 와 에이 그 정도는 해줄 헐 수 막 있지 조만간 집으로 배송 보낼게
일반 대화,야 이번 프로젝트 나 맞는데 왜 일이 담당 누구야 너 아냐 계속 늘어나는지 모르겠어 기획팀에서 또 수정안 보냈더라 걔네는 퇴근도 안 하나 봐 내가 보기엔 우리 괴롭히는 게 취미인 듯 진짜 때려치우고 싶다 나도 옆에서 보는데 진짜 안쓰럽더라 좀만 더 힘내봐
일반 대화,야 아 걍 말도 마 너 요즘 주식하냐 걍 나 지금 아이고 와 아니 반토막 났어 와 진짜 어떡하냐 나도 그래 우리 같이 근데 그래 우리 같이 한강 가야 하는 거 아냐? 조심해라 진짜 무리하게 투자하지 말고 화이팅해
일반 대화,박과장 그 인간은 왜 자꾸 내 옷차림에 참견이야 에이 오늘은 뭐 음 또 뭐래 치마가 너무 짧은 거 아니 아니냐는데 진짜 어이없어서 무릎까지 오는 건데 지가 뭔 그니까 상관이야 막 전형적인 꼰대지 뭐 그냥 무시해 그게 정신 건강에 좋아
일반 대화,여기 초등학교 앞인데 신호등 음 제어함에서 연기가 대박 나요 그래 불꽃도 튀고 있나요 네 조금씩 튀고 있어요 아 애들 못 오게 근데 막아주시고 주소 그니까 정확히 말씀해 주세요
일반 대화,이번 여행 컨셉은 뭐야 힐링이야 아니면 먹방이야 난 둘 오전엔 좀 쉬고 오후엔 다 포기 못 해 맛집 뿌시러 다니자 쉬고 오후엔 다 좋아 그럼 우리 너무 빡빡하게 일정 짜지 말자 무계획이 상팔자라는 말도 있잖아 그래 상황 봐서 움직이자
일반 대화,오늘 퇴근하고 특별한 계획 없으면 저랑 저녁 먹을래요 좋죠 마침 배고팠는데 뭐 먹을까요 삼겹살에 소주 좀 걍 한잔 어때요 헐 오 완전 좋죠 제가 아는 좀 맛집 그래 있는데 거기로 가요 대박 그래요 기대할게요
일반 대화,오늘 이사님이 아 진짜 나한테 결혼 언제 하냐고 뭐 그니까 물어보더라 관심 꺼줬으면 헐 좋겠어 애는 언제 낳을 거냐는 음 둥 진짜 오지랖도 태평양이야 요즘 젊은 사람들한테 그런 에이 거 묻는 거 실례인 줄 모르는 찐꼰대네 진짜
일반 대화,야 이 가수 노래 가사 너무 오글거리지 근데 않냐 난 이런 거 딱 질색임 감성이 풍부한 않냐 난 이런 거지 니가 너무 무뚝뚝한 거야 사랑 노래가 와 어 다 그렇지 막 뭐 넌 메마른 감정 아 진짜 오 좀 어떻게 해봐라 진짜 멋없다
일반 대화,엄마 비타민 좀 사줘 요즘 너무 걍 음 피곤해서 입술이 다 터졌어 너 늦게 자서 그런 거야 좀 자고 과일도 좀 어 아 진짜 일찍 그래 근데 챙겨 먹어 알겠어 그러니까 비타민도 같이 사달라고 알겠어 이따 마트 갈 때 사다 줄게
일반 대화,선생님 오늘 기분 안 좋아 보이시던데 무슨 일 있나 아까 아이고 복도에서 봤는데 표정 장난 뭐 아니시더라 그래 수업 진짜 시간에 헛소리하지 말고 조용히 있어야겠다 괜히 찍히면 헐 우리만 아니 손해니까 입 닫고 공부나 하자
일반 대화,어제 집에 어떻게 오 들어왔어 택시 탔던 것만 기억나고 그래 그 뒤론 암전이야 너 택시에서 내려서 집 비밀번호 못 찾아서 한참 그래 아 서 있더라 내가 뒤에서 보고 문 열어줬어 진짜 아 야 진짜 나 없으면 너 어쩔 뻔했냐 고맙다
일반 대화,아 이과장 진짜 개빡치네 음 또 왜 그래 자기 에이 일 나한테 다 그니까 던지고 퇴근함 진짜 어 진짜 양심 없는 새끼네 헐 술이나 마시자
일반 대화,오늘 아이고 모임에 누구누구 오기로 대여섯 명 정도 올 대박 했어 과 애들 것 같아 와 오랜만에 다 모이는 거네 우리 1차에서 어 끝내지 와 말고 늦게까지 막 달리자 내일 주말이니까 부담 없이 마셔도 되겠다 그래 가보자
일반 대화,너네 고양이도 박스 좋아해 우리 집 애는 비싼 침대 사줬는데 맨날 택배 박스에서만 자 걔네 원래 그렇잖아 우리 집 새끼도 비닐 봉투 환장함 사줄 필요가 없다니까 그니까 진짜 돈 들여서 뭐 그냥 박스나 많이 주워다 주자
일반 대화,우리 수업 시간에 몰래 야 너 그때 기억나? 빵 먹다가 걸린 거 아 진짜 창피했다 선생님한테 엄청 혼났는데 그게 벌써 10년 전이네 시간 진짜 빠르다 그니까 지금 생각하면 다 웃기지
일반 대화,이 새끼 아직도 안 갔네 너도 안 갔으면서 뭘 그래 나야 원래 와 늦게 가는 거고 넌 오늘 데이트 에이 있다며 취소했어 일이 이 모양인데 어떻게 가 야 여친이 화 안 내 엄청 뭐 아이고 엄청 뭐 냈지 조만간 차일지도 뭐 몰라 진짜 일 때문에 연애도 못 하겠네
일반 대화,야 너 발 씻어라 야 아 진짜 냄새 장난 아니다 좀 운동하고 방금 왔는데 그래 당연히 나지 얼른 화장실 뭐 들어가 방에서 냄새 막 진동해 알았어 씻으러 가면 되잖아 형은 그래 진짜 유난이야 이게 유난이냐 코가 근데 마비될 거 같은데
일반 대화,너 아까 본 그 원피스 걘 진짜 소화 못 하더라 몸매가 막 안 받쳐주는 어 듯 야 말이 심하다 근데 어 솔직히 아 좀 안 어울리긴 그니까 했어 그치 디자인은 예쁜데 사람을 타는 옷인 것 같아 우리는 잘 어울릴 와 것 같은데
일반 대화,팀장님 오늘 점심 메뉴 뭐 드실 거예요 저번에 갔던 백반집 에이 어때요 아이고 걍 거기 반찬 잘 나오던데 아이고 아 거기는 사람 너무 많아서 대기 길더라고요 그냥 근처 국밥집이나 아이고 갈까요 네 국밥 좋죠 얼른 와 챙겨서 나갑시다
일반 대화,오늘 재고 조사가 좀 늦어질 것 같은데 지수 씨 괜찮아요 네 저 오늘 약속 없어서 도와드릴 수 있어요 고마워요 역시 지수 씨가 있어서 든든하다니까요 아니에요 제가 할 일인데요 뭐
일반 대화,언제만날거임 그래 아니 이번주토욜어때 나그날선약있는데 진짜 일욜은? 뭐 막 일욜은괜춘 어디서봐 강남에서보자 와 그래이따정하자
일반 대화,너 이빨 아프다더니 치과 갔어? 대박 아니 무서워서 못 대박 가겠어 야 미루면 돈 더 레진으로 끝날 거 아이고 들어 지금 대박 가야 임플란트 한다 알지 아는데 그 기계 소리가 대박 너무 싫어 그래도 오늘 중에는 뭐 꼭 예약해라 뭐 꼭
일반 대화,언니 나 아이고 오늘 너무 우울해 일인데 친구랑 좀 싸웠어 왜 와 또 무슨 에휴 그럴 수도 있지 너무 마음 쓰지 마 맛있는 거 사줄까 아이고 아니 진짜? 언니가 아 쏜다 떡볶이 먹으러 가자 고마워 역시 헐 언니밖에 없어
일반 대화,사장님 그니까 저 다음 주 주말에 대타 좀 구할 좀 수 야 있을까요 왜 무슨 일 진짜 있어 아 학교 행사가 갑자기 잡혀서요 제가 다른 진짜 애들한테 물어봤는데 민수가 막 해준대요 그래 그럼 민수한테 말해놓을게 네 감사합니다
일반 대화,너 피부 어 진짜 왜 이렇게 뒤집어졌어 화장품 뭐 바꿨어? 뭐 아니 그니까 잠을 여드름이 장난 아냐 피부과 못 자서 그런가 봐 가서 압출이라도 받아야 하나 돈 깨지는 소리 들리네 일단 세안 뭐 신경 쓰고 일찍 좀 자봐
일반 대화,새 집 구하는데 보증금 아빠가 놨어 진짜 다행이다 너네 내준대서 헐 아 한시름 아빠 짱이네 대신 대박 이제 외식 줄이고 성실하게 살라고 하시더라 맞는 어 말씀이지 방 진짜 예쁘게 꾸미고 잘 살아봐 나중에 인테리어 진짜 소품 사줄게
일반 대화,야 오늘 피방 가려고 했는데 엄마가 공부하래 이 새끼 공부도 안 하면서 핑계는 그냥 몰래 나와라 아 걸리면 죽는데 진짜 하 고민되네 딱 한 시간만 하고 들어갈까 그래 형이 한 시간 결제해줌 얼른 와
일반 대화,아니 아 내가 어제 연락 좀 해달라고 막 했잖아 미안 친구들이랑 술 마시느라 정신이 없었어 정신이 없어도 화장실 갈 때 문자 하나 남기는 게 그렇게 힘들어 진짜 대박 미안해 다음부터는 대박 안 음 그럴게 너 뭐 매번 말만 그러잖아 이번엔 진짜 약속할게 화 풀어 응
일반 대화,나심심해 나도 놀아줘 뭐하고놀건데 노래방갈래? 아목아픈데 걍피시방가자 그래콜
일반 대화,야 너네 부장은 좀 아직도 종이로 야 보고서 뽑아오라고 그래? 응 우리 부장은 아이패드 쓸 줄도 몰라서 다 출력해서 갖다 바쳐야 해 진짜 아 자원 낭비에 시간 그니까 낭비다 그니까 뭐 시대가 어느 땐데 아직도 그러고 사냐
일반 대화,나 아니 이번에 속눈썹 영양제 샀는데 효과 장난 진짜 아님 진짜 빠져서 고민인데 추천 근데 막 나 속눈썹 자꾸 좀 해줘 이거 꾸준히 바르니까 확실히 길어지고 튼튼해진 느낌이야 나도 막 아이고 지금 바로 검색해본다 가격도 괜찮아
일반 대화,야 너 오늘 비 온다는데 우산 비 온다는데 챙겼어 아니요 깜빡했어요 신발장 위에 우산 챙겨가라 이따가 비 많이 온대 네 아빠 고마워요 다녀오겠습니다 그래 차 조심하고 일찍 들어와
일반 대화,너 지올팍 노래 들어봤어 호불호 많이 갈린다는데 난 아 진짜 완전 호임 음 야 그게 노래냐 소음이지 너는 진짜 세련된 걸 와 모른다 니가 진짜 평생 트로트나 들을 진짜 팔자인 근데 거야 말이 심하네 취향 존중 좀 해라
일반 대화,날씨 추워지니까 온천 가고 싶다 너 일본 온천 여행 가본 적 있어 아니 뭐 나 한 번도 안 가봤어 이번 기회에 삿포로 가볼까 막 눈 보면서 온천 하면 진짜 천국이겠다 생각만 해도 행복하다 우리 이번 어 겨울에 꼭 뭐 야 가자 어 알겠어 비행기부터 알아보자
일반 대화,어제 집에 어떻게 들어왔어 택시 탔던 것만 기억나고 그 뒤론 암전이야 너 택시에서 내려서 집 비밀번호 못 찾아서 한참 서 있더라 내가 뒤에서 보고 문 열어줬어 아 진짜 나 없으면 너 어쩔 뻔했냐 고맙다
일반 대화,야 너 공부 안 하냐 맨날 유튜브만 보고 있네 오빠나 잘해 오빠 성적표 나온 거 내가 봤거든 야 그건 실수지 아무튼 너 그러다 대학 못 간다 내가 알아서 할 테니까 간섭 좀 하지 마 알았어 간다 가
일반 대화,야 배고픈데 야 내가 근데 왜 라면 아 좀 끓여와라 형이 먹고 싶으면 형이 아니 에이 끓여 먹어 야 동생이 형을 위해서 그 정도도 못 하냐 형은 맨날 나만 시키잖아 알았어 내가 끓일 테니까 너는 진짜 다 먹고 설거지해 그럼 콜 내가 설거지는 할게
일반 대화,자기야 나 오늘 핸드폰 아니 떨어뜨려서 액정 깨졌어 어쩌다 그랬어 주머니에서 꺼내다가 놓쳤어 수리비 많이 나올 텐데 보험 들어놨어? 걍 오 속상하네 아이고 얼른 대박 확인해봐야 할 것 같아 고치러 오 가자
